"wz11cd","lsoa11cd","msoa11cd","date","Tenure: All categories: Tenure; measures: Value","Tenure: Owned: Total; measures: Value","Tenure: Owned: Owned outright; measures: Value","Tenure: Owned: Owned with a mortgage or loan; measures: Value","Tenure: Shared ownership (part owned and part rented); measures: Value","Tenure: Social rented: Total; measures: Value","Tenure: Social rented: Rented from council (Local Authority); measures: Value","Tenure: Social rented: Other social rented; measures: Value","Tenure: Private rented: Total; measures: Value","Tenure: Private rented: Private landlord or letting agency; measures: Value","Tenure: Private rented: Employer of a household member; measures: Value","Tenure: Private rented: Relative or friend of household member; measures: Value","Tenure: Private rented: Other; measures: Value","Tenure: Living rent free; measures: Value","Tenure: Owned: Total; measures: Value:value%","Tenure: Owned: Owned outright; measures: Value:value%","Tenure: Owned: Owned with a mortgage or loan; measures: Value:value%","Tenure: Shared ownership (part owned and part rented); measures: Value:value%","Tenure: Social rented: Total; measures: Value:value%","Tenure: Social rented: Rented from council (Local Authority); measures: Value:value%","Tenure: Social rented: Other social rented; measures: Value:value%","Tenure: Private rented: Total; measures: Value:value%","Tenure: Private rented: Private landlord or letting agency; measures: Value:value%","Tenure: Private rented: Employer of a household member; measures: Value:value%","Tenure: Private rented: Relative or friend of household member; measures: Value:value%","Tenure: Private rented: Other; measures: Value:value%","Tenure: Living rent free; measures: Value:value%"
"E33020374","E01009293","E02001926",2011,282,186,79,107,3,14,5,9,76,64,0,12,0,3,65.9574468085106,28.0141843971631,37.9432624113475,1.06382978723404,4.9645390070922,1.77304964539007,3.19148936170213,26.9503546099291,22.6950354609929,0,4.25531914893617,0,1.06382978723404
"E33020374","E01009282","E02001926",2011,282,186,79,107,3,14,5,9,76,64,0,12,0,3,65.9574468085106,28.0141843971631,37.9432624113475,1.06382978723404,4.9645390070922,1.77304964539007,3.19148936170213,26.9503546099291,22.6950354609929,0,4.25531914893617,0,1.06382978723404
"E33020375","E01009288","E02001926",2011,343,216,89,127,2,53,34,19,68,62,0,4,2,4,62.9737609329446,25.9475218658892,37.0262390670554,0.583090379008746,15.4518950437318,9.91253644314869,5.53935860058309,19.8250728862974,18.0758017492711,0,1.16618075801749,0.583090379008746,1.16618075801749
"E33020376","E01009288","E02001926",2011,427,263,77,186,3,49,27,22,99,96,0,3,0,13,61.5925058548009,18.0327868852459,43.559718969555,0.702576112412178,11.4754098360656,6.3231850117096,5.15222482435597,23.1850117096019,22.4824355971897,0,0.702576112412178,0,3.04449648711944
"E33020376","E01009296","E02001926",2011,427,263,77,186,3,49,27,22,99,96,0,3,0,13,61.5925058548009,18.0327868852459,43.559718969555,0.702576112412178,11.4754098360656,6.3231850117096,5.15222482435597,23.1850117096019,22.4824355971897,0,0.702576112412178,0,3.04449648711944
"E33020377","E01009282","E02001926",2011,452,282,73,209,1,70,43,27,97,90,0,6,1,2,62.3893805309734,16.1504424778761,46.2389380530973,0.221238938053097,15.4867256637168,9.51327433628319,5.97345132743363,21.4601769911504,19.9115044247788,0,1.32743362831858,0.221238938053097,0.442477876106195
"E33020378","E01009505","E02001927",2011,419,294,76,218,4,75,44,31,44,37,1,5,1,2,70.1670644391408,18.1384248210024,52.0286396181384,0.954653937947494,17.8997613365155,10.5011933174224,7.39856801909308,10.5011933174224,8.83054892601432,0.238663484486874,1.19331742243437,0.238663484486874,0.477326968973747
"E33020378","E01009501","E02001927",2011,419,294,76,218,4,75,44,31,44,37,1,5,1,2,70.1670644391408,18.1384248210024,52.0286396181384,0.954653937947494,17.8997613365155,10.5011933174224,7.39856801909308,10.5011933174224,8.83054892601432,0.238663484486874,1.19331742243437,0.238663484486874,0.477326968973747
"E33020379","E01009501","E02001927",2011,364,231,71,160,1,86,70,16,43,39,0,4,0,3,63.4615384615385,19.5054945054945,43.956043956044,0.274725274725275,23.6263736263736,19.2307692307692,4.3956043956044,11.8131868131868,10.7142857142857,0,1.0989010989011,0,0.824175824175824
"E33020379","E01009502","E02001927",2011,364,231,71,160,1,86,70,16,43,39,0,4,0,3,63.4615384615385,19.5054945054945,43.956043956044,0.274725274725275,23.6263736263736,19.2307692307692,4.3956043956044,11.8131868131868,10.7142857142857,0,1.0989010989011,0,0.824175824175824
"E33020380","E01009501","E02001927",2011,311,213,50,163,4,60,50,10,32,29,0,3,0,2,68.4887459807074,16.0771704180064,52.411575562701,1.28617363344051,19.2926045016077,16.0771704180064,3.21543408360129,10.2893890675241,9.32475884244373,0,0.964630225080386,0,0.643086816720257
"E33020380","E01009503","E02001927",2011,311,213,50,163,4,60,50,10,32,29,0,3,0,2,68.4887459807074,16.0771704180064,52.411575562701,1.28617363344051,19.2926045016077,16.0771704180064,3.21543408360129,10.2893890675241,9.32475884244373,0,0.964630225080386,0,0.643086816720257
"E33020380","E01009502","E02001927",2011,311,213,50,163,4,60,50,10,32,29,0,3,0,2,68.4887459807074,16.0771704180064,52.411575562701,1.28617363344051,19.2926045016077,16.0771704180064,3.21543408360129,10.2893890675241,9.32475884244373,0,0.964630225080386,0,0.643086816720257
"E33020381","E01009502","E02001927",2011,327,194,55,139,6,73,56,17,51,43,1,4,3,3,59.3272171253823,16.8195718654434,42.5076452599388,1.8348623853211,22.3241590214067,17.1253822629969,5.19877675840979,15.5963302752294,13.1498470948012,0.305810397553517,1.22324159021407,0.91743119266055,0.91743119266055
"E33020381","E01008924","E02001927",2011,327,194,55,139,6,73,56,17,51,43,1,4,3,3,59.3272171253823,16.8195718654434,42.5076452599388,1.8348623853211,22.3241590214067,17.1253822629969,5.19877675840979,15.5963302752294,13.1498470948012,0.305810397553517,1.22324159021407,0.91743119266055,0.91743119266055
"E33020382","E01008923","E02001928",2011,279,169,42,127,0,76,67,9,29,24,0,5,0,5,60.573476702509,15.0537634408602,45.5197132616487,0,27.2401433691756,24.0143369175627,3.2258064516129,10.3942652329749,8.60215053763441,0,1.7921146953405,0,1.7921146953405
"E33020382","E01008928","E02001928",2011,279,169,42,127,0,76,67,9,29,24,0,5,0,5,60.573476702509,15.0537634408602,45.5197132616487,0,27.2401433691756,24.0143369175627,3.2258064516129,10.3942652329749,8.60215053763441,0,1.7921146953405,0,1.7921146953405
"E33020383","E01008917","E02001928",2011,809,605,168,437,8,118,100,18,68,61,1,5,1,10,74.7836835599506,20.7663782447466,54.017305315204,0.988875154511743,14.5859085290482,12.3609394313968,2.22496909765142,8.40543881334981,7.54017305315204,0.123609394313968,0.618046971569839,0.123609394313968,1.23609394313968
"E33020383","E01008923","E02001928",2011,809,605,168,437,8,118,100,18,68,61,1,5,1,10,74.7836835599506,20.7663782447466,54.017305315204,0.988875154511743,14.5859085290482,12.3609394313968,2.22496909765142,8.40543881334981,7.54017305315204,0.123609394313968,0.618046971569839,0.123609394313968,1.23609394313968
"E33020383","E01008925","E02001928",2011,809,605,168,437,8,118,100,18,68,61,1,5,1,10,74.7836835599506,20.7663782447466,54.017305315204,0.988875154511743,14.5859085290482,12.3609394313968,2.22496909765142,8.40543881334981,7.54017305315204,0.123609394313968,0.618046971569839,0.123609394313968,1.23609394313968
"E33020383","E01008927","E02001928",2011,809,605,168,437,8,118,100,18,68,61,1,5,1,10,74.7836835599506,20.7663782447466,54.017305315204,0.988875154511743,14.5859085290482,12.3609394313968,2.22496909765142,8.40543881334981,7.54017305315204,0.123609394313968,0.618046971569839,0.123609394313968,1.23609394313968
"E33020384","E01009024","E02001929",2011,506,369,94,275,0,77,69,8,51,48,0,3,0,9,72.9249011857708,18.5770750988142,54.3478260869565,0,15.2173913043478,13.6363636363636,1.58102766798419,10.0790513833992,9.48616600790514,0,0.592885375494071,0,1.77865612648221
"E33020384","E01009025","E02001929",2011,506,369,94,275,0,77,69,8,51,48,0,3,0,9,72.9249011857708,18.5770750988142,54.3478260869565,0,15.2173913043478,13.6363636363636,1.58102766798419,10.0790513833992,9.48616600790514,0,0.592885375494071,0,1.77865612648221
"E33020384","E01009019","E02001929",2011,506,369,94,275,0,77,69,8,51,48,0,3,0,9,72.9249011857708,18.5770750988142,54.3478260869565,0,15.2173913043478,13.6363636363636,1.58102766798419,10.0790513833992,9.48616600790514,0,0.592885375494071,0,1.77865612648221
"E33020384","E01009033","E02001929",2011,506,369,94,275,0,77,69,8,51,48,0,3,0,9,72.9249011857708,18.5770750988142,54.3478260869565,0,15.2173913043478,13.6363636363636,1.58102766798419,10.0790513833992,9.48616600790514,0,0.592885375494071,0,1.77865612648221
"E33020385","E01009021","E02001929",2011,364,242,57,185,2,64,59,5,50,43,0,7,0,6,66.4835164835165,15.6593406593407,50.8241758241758,0.54945054945055,17.5824175824176,16.2087912087912,1.37362637362637,13.7362637362637,11.8131868131868,0,1.92307692307692,0,1.64835164835165
"E33020385","E01009019","E02001929",2011,364,242,57,185,2,64,59,5,50,43,0,7,0,6,66.4835164835165,15.6593406593407,50.8241758241758,0.54945054945055,17.5824175824176,16.2087912087912,1.37362637362637,13.7362637362637,11.8131868131868,0,1.92307692307692,0,1.64835164835165
"E33020385","E01009020","E02001929",2011,364,242,57,185,2,64,59,5,50,43,0,7,0,6,66.4835164835165,15.6593406593407,50.8241758241758,0.54945054945055,17.5824175824176,16.2087912087912,1.37362637362637,13.7362637362637,11.8131868131868,0,1.92307692307692,0,1.64835164835165
"E33020385","E01009025","E02001929",2011,364,242,57,185,2,64,59,5,50,43,0,7,0,6,66.4835164835165,15.6593406593407,50.8241758241758,0.54945054945055,17.5824175824176,16.2087912087912,1.37362637362637,13.7362637362637,11.8131868131868,0,1.92307692307692,0,1.64835164835165
